frame,system,rom_label,pc,ram_0000_t49,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT
62,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,88,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1BDE,0000,0302,00000000,0700,0000
63,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,89,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1BF1,0000,0302,00000000,0700,0000
64,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,8A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C04,0000,0302,00000000,0700,0000
65,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,8B,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C17,0000,0302,00000000,0700,0000
66,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,8C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C2A,0000,0302,00000000,0700,0000
67,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,8D,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C3D,0000,0302,00000000,0700,0000
68,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,8E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C50,0000,0302,00000000,0700,0000
69,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,8F,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C63,0000,0302,00000000,0700,0000
70,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,90,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C76,0000,0302,00000000,0700,0000
71,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,91,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C89,0000,0302,00000000,0700,0000
72,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,92,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1C9C,0000,0302,00000000,0700,0000
73,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,93,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1CAF,0000,0302,00000000,0700,0000
74,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,94,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1CC2,0000,0302,00000000,0700,0000
75,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,95,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1CD5,0000,0302,00000000,0700,0000
76,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,96,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1CE8,0000,0302,00000000,0700,0000
77,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,97,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1CFB,0000,0302,00000000,0700,0000
78,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,98,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D0E,0000,0302,00000000,0700,0000
79,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,99,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D21,0000,0302,00000000,0700,0000
80,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,9A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D34,0000,0302,00000000,0700,0000
81,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,9B,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D47,0000,0302,00000000,0700,0000
82,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,9C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D5A,0000,0302,00000000,0700,0000
83,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,9D,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D6D,0000,0302,00000000,0700,0000
84,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,9E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D80,0000,0302,00000000,0700,0000
85,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,9F,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1D93,0000,0302,00000000,0700,0000
86,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1DA6,0000,0302,00000000,0700,0000
87,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A1,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1DB9,0000,0302,00000000,0700,0000
88,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1DCC,0000,0302,00000000,0700,0000
89,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A3,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1DDF,0000,0302,00000000,0700,0000
90,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A4,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1DF2,0000,0302,00000000,0700,0000
91,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A5,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E05,0000,0302,00000000,0700,0000
92,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A6,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E18,0000,0302,00000000,0700,0000
93,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A7,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E2B,0000,0302,00000000,0700,0000
94,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A8,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E3E,0000,0302,00000000,0700,0000
95,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,A9,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E51,0000,0302,00000000,0700,0000
96,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,AA,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E64,0000,0302,00000000,0700,0000
97,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,AB,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E77,0000,0302,00000000,0700,0000
98,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,AC,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E8A,0000,0302,00000000,0700,0000
99,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,AD,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1E9D,0000,0302,00000000,0700,0000
100,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,AE,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1EB0,0000,0302,00000000,0700,0000
101,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,AF,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1EC3,0000,0302,00000000,0700,0000
102,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1ED6,0000,0302,00000000,0700,0000
103,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B1,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1EE9,0000,0302,00000000,0700,0000
104,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1EFC,0000,0302,00000000,0700,0000
105,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B3,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F0F,0000,0302,00000000,0700,0000
106,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B4,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F22,0000,0302,00000000,0700,0000
107,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B5,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F35,0000,0302,00000000,0700,0000
108,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B6,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F48,0000,0302,00000000,0700,0000
109,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B7,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F5B,0000,0302,00000000,0700,0000
110,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B8,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F6E,0000,0302,00000000,0700,0000
111,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,B9,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F81,0000,0302,00000000,0700,0000
112,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,BA,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1F94,0000,0302,00000000,0700,0000
113,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,BB,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1FA7,0000,0302,00000000,0700,0000
114,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,BC,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1FBA,0000,0302,00000000,0700,0000
115,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,BD,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1FCD,0000,0302,00000000,0700,0000
116,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,BE,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1FE0,0000,0302,00000000,0700,0000
117,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,BF,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,1FF3,0000,0302,00000000,0700,0000
118,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2006,0000,0302,00000000,0700,0000
119,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C1,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2019,0000,0302,00000000,0700,0000
120,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,202C,0000,0302,00000000,0700,0000
121,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C3,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,203F,0000,0302,00000000,0700,0000
122,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C4,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2052,0000,0302,00000000,0700,0000
123,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C5,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2065,0000,0302,00000000,0700,0000
124,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C6,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2078,0000,0302,00000000,0700,0000
125,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C7,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,208B,0000,0302,00000000,0700,0000
126,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C8,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,209E,0000,0302,00000000,0700,0000
127,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,C9,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,20B1,0000,0302,00000000,0700,0000
128,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,CA,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,20C4,0000,0302,00000000,0700,0000
129,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,CB,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,20D7,0000,0302,00000000,0700,0000
130,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,CC,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,20EA,0000,0302,00000000,0700,0000
131,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,CD,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,20FD,0000,0302,00000000,0700,0000
132,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,CE,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2110,0000,0302,00000000,0700,0000
133,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,CF,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2123,0000,0302,00000000,0700,0000
134,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,D0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2136,0000,0302,00000000,0700,0000
135,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,D1,00,00,00,00,00,8B,94,1A,A5,00,FF,01,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,2149,0000,0302,00000000,0700,0000
136,genesis,current_genesis,000F34,00,FF,01,01,00,01,00,00,00,D2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B2,00,00,01,B2,C0,00,00,00,00,00,01,20,4F,00,00,01,1E,3C,50,F8,1F,10,10,10,80,01,3F,00,FF,00,20,23,13,80,00,FF,0203,215C,0000,0302,00000000,0700,0000
