frame,system,rom_label,kind,total_count,ordinal,event_id,event_name,arg0,arg1,arg2,seq_ptr_raw,ptr_res,seq_index,seq_byte,seq_source,ppu_index,ppu_ptr_raw,ppu_ptr_res
67,genesis,current_genesis,seq,88,85,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
67,genesis,current_genesis,seq,88,86,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
67,genesis,current_genesis,seq,88,87,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
67,genesis,current_genesis,seq,88,88,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
68,genesis,current_genesis,seq,92,89,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
68,genesis,current_genesis,seq,92,90,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
68,genesis,current_genesis,seq,92,91,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
68,genesis,current_genesis,seq,92,92,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
69,genesis,current_genesis,seq,96,93,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
69,genesis,current_genesis,seq,96,94,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
69,genesis,current_genesis,seq,96,95,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
69,genesis,current_genesis,seq,96,96,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
70,genesis,current_genesis,seq,100,97,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
70,genesis,current_genesis,seq,100,98,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
70,genesis,current_genesis,seq,100,99,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
70,genesis,current_genesis,seq,100,100,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
71,genesis,current_genesis,seq,104,101,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
71,genesis,current_genesis,seq,104,102,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
71,genesis,current_genesis,seq,104,103,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
71,genesis,current_genesis,seq,104,104,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
72,genesis,current_genesis,seq,108,105,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
72,genesis,current_genesis,seq,108,106,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
72,genesis,current_genesis,seq,108,107,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
72,genesis,current_genesis,seq,108,108,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
73,genesis,current_genesis,seq,112,109,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
73,genesis,current_genesis,seq,112,110,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
73,genesis,current_genesis,seq,112,111,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
73,genesis,current_genesis,seq,112,112,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
74,genesis,current_genesis,seq,116,113,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
74,genesis,current_genesis,seq,116,114,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
74,genesis,current_genesis,seq,116,115,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
74,genesis,current_genesis,seq,116,116,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
75,genesis,current_genesis,seq,120,117,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
75,genesis,current_genesis,seq,120,118,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
75,genesis,current_genesis,seq,120,119,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
75,genesis,current_genesis,seq,120,120,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
76,genesis,current_genesis,seq,124,121,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
76,genesis,current_genesis,seq,124,122,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
76,genesis,current_genesis,seq,124,123,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
76,genesis,current_genesis,seq,124,124,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
77,genesis,current_genesis,seq,128,125,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
77,genesis,current_genesis,seq,128,126,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
77,genesis,current_genesis,seq,128,127,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
77,genesis,current_genesis,seq,128,128,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
78,genesis,current_genesis,seq,132,129,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
78,genesis,current_genesis,seq,132,130,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
78,genesis,current_genesis,seq,132,131,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
78,genesis,current_genesis,seq,132,132,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
79,genesis,current_genesis,seq,136,133,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
79,genesis,current_genesis,seq,136,134,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
79,genesis,current_genesis,seq,136,135,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
79,genesis,current_genesis,seq,136,136,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
80,genesis,current_genesis,seq,140,137,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
80,genesis,current_genesis,seq,140,138,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
80,genesis,current_genesis,seq,140,139,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
80,genesis,current_genesis,seq,140,140,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
81,genesis,current_genesis,seq,144,141,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
81,genesis,current_genesis,seq,144,142,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
81,genesis,current_genesis,seq,144,143,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
81,genesis,current_genesis,seq,144,144,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
82,genesis,current_genesis,seq,148,145,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
82,genesis,current_genesis,seq,148,146,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
82,genesis,current_genesis,seq,148,147,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
82,genesis,current_genesis,seq,148,148,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
83,genesis,current_genesis,seq,152,149,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
83,genesis,current_genesis,seq,152,150,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
83,genesis,current_genesis,seq,152,151,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
83,genesis,current_genesis,seq,152,152,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
84,genesis,current_genesis,seq,156,153,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
84,genesis,current_genesis,seq,156,154,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
84,genesis,current_genesis,seq,156,155,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
84,genesis,current_genesis,seq,156,156,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
85,genesis,current_genesis,seq,160,157,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
85,genesis,current_genesis,seq,160,158,04B3,BANK0_SEQ 9DBE pulse fetch,001D,,,948B,000054CD,001D,0483,94B2,,,
85,genesis,current_genesis,seq,160,159,04B5,BANK0_SEQ 9E2C control fetch,003B,,,948B,000054CD,003B,0486,94B2,,,
85,genesis,current_genesis,seq,160,160,04B7,BANK0_SEQ 9EA7 noise fetch,004F,,,948B,000054CD,044F,044E,94B2,,,
86,genesis,current_genesis,seq,164,161,04B1,BANK0_SEQ 9D37 primary fetch,0000,,,948B,000054CD,0000,0481,94B2,,,
