frame,system,rom_label,kind,total_count,ordinal,event_id,event_name,arg0,arg1,arg2,seq_ptr_raw,ptr_res,seq_index,seq_byte,seq_source,ppu_index,ppu_ptr_raw,ppu_ptr_res
12,genesis,zelda_v335,ppu,2,1,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
12,genesis,zelda_v335,ppu,2,2,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
13,genesis,zelda_v335,ppu,4,3,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
13,genesis,zelda_v335,ppu,4,4,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
43,genesis,zelda_v335,ppu,6,5,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
43,genesis,zelda_v335,ppu,6,6,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
44,genesis,zelda_v335,ppu,8,7,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
44,genesis,zelda_v335,ppu,8,8,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v335,ppu,10,9,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v335,ppu,10,10,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v335,ppu,13,11,04A9,BANK6_PPU request,0000,0302,003F,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v335,ppu,13,12,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v335,ppu,13,13,04A0,BANK6_PPU_LEGACY raw header,3F00,0002,2000,,00000000,,,,0000,0302,00000000
58,genesis,zelda_v335,ppu,16,14,04A1,BANK6_PPU_LEGACY literal decode,3F00,1802,0000,,00000000,,,,0000,0302,00000000
58,genesis,zelda_v335,ppu,16,15,04A3,BANK6_PPU_LEGACY palette fixup,3F00,0000,0000,,00000000,,,,0000,0302,00000000
58,genesis,zelda_v335,ppu,16,16,04A4,BANK6_PPU_LEGACY pointer advance,1A00,1D00,0300,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,30,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,31,04A4,BANK6_PPU_LEGACY pointer advance,1A00,A400,0300,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,32,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,33,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,34,04A4,BANK6_PPU_LEGACY pointer advance,1A00,BF00,0300,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,35,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,36,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
59,genesis,zelda_v335,ppu,37,37,04A4,BANK6_PPU_LEGACY pointer advance,1A00,DA00,0300,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,52,04A4,BANK6_PPU_LEGACY pointer advance,1A00,6100,0300,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,53,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,54,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,55,04A4,BANK6_PPU_LEGACY pointer advance,1A00,7C00,0300,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,56,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,57,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,58,04A4,BANK6_PPU_LEGACY pointer advance,1A00,9700,0300,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v335,ppu,59,59,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,77,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,78,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,79,04A4,BANK6_PPU_LEGACY pointer advance,1A00,5400,0300,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,80,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,81,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,82,04A4,BANK6_PPU_LEGACY pointer advance,1A00,6F00,0300,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,83,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v335,ppu,84,84,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,98,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,99,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,100,04A4,BANK6_PPU_LEGACY pointer advance,1A00,1100,0300,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,101,04A0,BANK6_PPU_LEGACY raw header,3600,3000,3B00,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,102,04A1,BANK6_PPU_LEGACY literal decode,3600,1800,0000,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,103,04A4,BANK6_PPU_LEGACY pointer advance,1A00,2C00,0300,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,104,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
62,genesis,zelda_v335,ppu,105,105,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,122,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,123,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,124,04A4,BANK6_PPU_LEGACY pointer advance,1A00,E900,0300,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,125,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,126,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,127,04A4,BANK6_PPU_LEGACY pointer advance,1A00,0400,0300,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,128,04A0,BANK6_PPU_LEGACY raw header,2000,3600,0F00,,00000000,,,,0000,0302,00000000
63,genesis,zelda_v335,ppu,129,129,04A1,BANK6_PPU_LEGACY literal decode,2000,1800,0000,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,143,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,144,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,145,04A4,BANK6_PPU_LEGACY pointer advance,1A00,A600,0300,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,146,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,147,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,148,04A4,BANK6_PPU_LEGACY pointer advance,1A00,C100,0300,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,149,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
64,genesis,zelda_v335,ppu,150,150,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,164,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,165,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,166,04A4,BANK6_PPU_LEGACY pointer advance,1A00,6300,0300,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,167,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,168,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,169,04A4,BANK6_PPU_LEGACY pointer advance,1A00,7E00,0300,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,170,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
65,genesis,zelda_v335,ppu,171,171,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,182,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,183,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,184,04A4,BANK6_PPU_LEGACY pointer advance,1A00,0500,0300,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,185,04A0,BANK6_PPU_LEGACY raw header,3600,0F00,0000,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,186,04A1,BANK6_PPU_LEGACY literal decode,3600,1800,0000,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,187,04A4,BANK6_PPU_LEGACY pointer advance,1A00,2000,0300,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,188,04A0,BANK6_PPU_LEGACY raw header,2800,3600,3000,,00000000,,,,0000,0302,00000000
66,genesis,zelda_v335,ppu,189,189,04A1,BANK6_PPU_LEGACY literal decode,2800,1800,0000,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,207,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,208,04A4,BANK6_PPU_LEGACY pointer advance,1A00,DD00,0300,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,209,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,210,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,211,04A4,BANK6_PPU_LEGACY pointer advance,1A00,F800,0300,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,212,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,213,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
67,genesis,zelda_v335,ppu,214,214,04A4,BANK6_PPU_LEGACY pointer advance,1A00,1300,0300,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,228,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,229,04A4,BANK6_PPU_LEGACY pointer advance,1A00,9A00,0300,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,230,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,231,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,232,04A4,BANK6_PPU_LEGACY pointer advance,1A00,B500,0300,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,233,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,234,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
68,genesis,zelda_v335,ppu,235,235,04A4,BANK6_PPU_LEGACY pointer advance,1A00,D000,0300,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,251,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,252,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,253,04A4,BANK6_PPU_LEGACY pointer advance,1A00,7200,0300,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,254,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,255,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,256,04A4,BANK6_PPU_LEGACY pointer advance,1A00,8D00,0300,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,257,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
69,genesis,zelda_v335,ppu,258,258,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,272,04A0,BANK6_PPU_LEGACY raw header,2200,3600,3000,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,273,04A1,BANK6_PPU_LEGACY literal decode,2200,1800,0000,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,274,04A4,BANK6_PPU_LEGACY pointer advance,1A00,2F00,0300,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,275,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,276,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,277,04A4,BANK6_PPU_LEGACY pointer advance,1A00,4A00,0300,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,278,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
70,genesis,zelda_v335,ppu,279,279,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
71,genesis,zelda_v335,ppu,303,296,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
71,genesis,zelda_v335,ppu,303,297,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
