frame,system,rom_label,kind,total_count,ordinal,event_id,event_name,arg0,arg1,arg2,seq_ptr_raw,ptr_res,seq_index,seq_byte,seq_source,ppu_index,ppu_ptr_raw,ppu_ptr_res
276,genesis,zelda_v540,ppu,161,160,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
276,genesis,zelda_v540,ppu,161,161,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
277,genesis,zelda_v540,ppu,163,162,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
277,genesis,zelda_v540,ppu,163,163,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
278,genesis,zelda_v540,ppu,165,164,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
278,genesis,zelda_v540,ppu,165,165,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
279,genesis,zelda_v540,ppu,167,166,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
279,genesis,zelda_v540,ppu,167,167,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
280,genesis,zelda_v540,ppu,169,168,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
280,genesis,zelda_v540,ppu,169,169,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
281,genesis,zelda_v540,ppu,171,170,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
281,genesis,zelda_v540,ppu,171,171,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
282,genesis,zelda_v540,ppu,173,172,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
282,genesis,zelda_v540,ppu,173,173,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
283,genesis,zelda_v540,ppu,175,174,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
283,genesis,zelda_v540,ppu,175,175,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
284,genesis,zelda_v540,ppu,177,176,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
284,genesis,zelda_v540,ppu,177,177,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
285,genesis,zelda_v540,ppu,179,178,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
285,genesis,zelda_v540,ppu,179,179,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
286,genesis,zelda_v540,ppu,181,180,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
286,genesis,zelda_v540,ppu,181,181,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
287,genesis,zelda_v540,ppu,183,182,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
287,genesis,zelda_v540,ppu,183,183,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
288,genesis,zelda_v540,ppu,185,184,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
288,genesis,zelda_v540,ppu,185,185,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
289,genesis,zelda_v540,ppu,187,186,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
289,genesis,zelda_v540,ppu,187,187,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
290,genesis,zelda_v540,ppu,189,188,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
290,genesis,zelda_v540,ppu,189,189,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
291,genesis,zelda_v540,ppu,191,190,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
291,genesis,zelda_v540,ppu,191,191,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
292,genesis,zelda_v540,ppu,193,192,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
292,genesis,zelda_v540,ppu,193,193,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
293,genesis,zelda_v540,ppu,195,194,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
293,genesis,zelda_v540,ppu,195,195,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
294,genesis,zelda_v540,ppu,197,196,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
294,genesis,zelda_v540,ppu,197,197,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
295,genesis,zelda_v540,ppu,199,198,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
295,genesis,zelda_v540,ppu,199,199,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
296,genesis,zelda_v540,ppu,201,200,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
296,genesis,zelda_v540,ppu,201,201,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
297,genesis,zelda_v540,ppu,203,202,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
297,genesis,zelda_v540,ppu,203,203,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
298,genesis,zelda_v540,ppu,205,204,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
298,genesis,zelda_v540,ppu,205,205,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
299,genesis,zelda_v540,ppu,207,206,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
299,genesis,zelda_v540,ppu,207,207,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
300,genesis,zelda_v540,ppu,209,208,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
