frame,system,rom_label,kind,total_count,ordinal,event_id,event_name,arg0,arg1,arg2,seq_ptr_raw,ptr_res,seq_index,seq_byte,seq_source,ppu_index,ppu_ptr_raw,ppu_ptr_res
12,genesis,zelda_v328,ppu,2,1,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
12,genesis,zelda_v328,ppu,2,2,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
13,genesis,zelda_v328,ppu,4,3,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
13,genesis,zelda_v328,ppu,4,4,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
34,genesis,zelda_v328,ppu,6,5,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
34,genesis,zelda_v328,ppu,6,6,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
35,genesis,zelda_v328,ppu,8,7,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
35,genesis,zelda_v328,ppu,8,8,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
44,genesis,zelda_v328,ppu,10,9,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
44,genesis,zelda_v328,ppu,10,10,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
45,genesis,zelda_v328,ppu,13,11,04A9,BANK6_PPU request,0000,0302,003F,,00000000,,,,0000,0302,00000000
45,genesis,zelda_v328,ppu,13,12,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
45,genesis,zelda_v328,ppu,13,13,04A0,BANK6_PPU_LEGACY raw header,3F00,0002,2000,,00000000,,,,0000,0302,00000000
49,genesis,zelda_v328,ppu,18,14,04A1,BANK6_PPU_LEGACY literal decode,3F00,0C02,0000,,00000000,,,,0000,0302,00000000
49,genesis,zelda_v328,ppu,18,15,04A3,BANK6_PPU_LEGACY palette fixup,3F00,0000,0000,,00000000,,,,0000,0302,00000000
49,genesis,zelda_v328,ppu,18,16,04A4,BANK6_PPU_LEGACY pointer advance,0300,0600,0300,,00000000,,,,0000,0302,00000000
49,genesis,zelda_v328,ppu,18,17,04A0,BANK6_PPU_LEGACY raw header,0F00,0000,1000,,00000000,,,,0000,0302,00000000
49,genesis,zelda_v328,ppu,18,18,04A1,BANK6_PPU_LEGACY literal decode,0F00,0C00,0000,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,47,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,48,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,49,04A4,BANK6_PPU_LEGACY pointer advance,0300,3200,0300,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,50,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,51,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,52,04A4,BANK6_PPU_LEGACY pointer advance,0300,3600,0300,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,53,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
50,genesis,zelda_v328,ppu,54,54,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,89,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,90,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,91,04A4,BANK6_PPU_LEGACY pointer advance,0300,6A00,0300,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,92,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,93,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,94,04A4,BANK6_PPU_LEGACY pointer advance,0300,6E00,0300,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,95,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
51,genesis,zelda_v328,ppu,96,96,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,131,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,132,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,133,04A4,BANK6_PPU_LEGACY pointer advance,0300,A200,0300,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,134,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,135,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,136,04A4,BANK6_PPU_LEGACY pointer advance,0300,A600,0300,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,137,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
52,genesis,zelda_v328,ppu,138,138,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,173,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,174,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,175,04A4,BANK6_PPU_LEGACY pointer advance,0300,DA00,0300,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,176,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,177,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,178,04A4,BANK6_PPU_LEGACY pointer advance,0300,DE00,0300,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,179,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v328,ppu,180,180,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,213,04A0,BANK6_PPU_LEGACY raw header,1700,2700,0F00,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,214,04A1,BANK6_PPU_LEGACY literal decode,1700,0C00,0000,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,215,04A4,BANK6_PPU_LEGACY pointer advance,0300,0E00,0300,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,216,04A0,BANK6_PPU_LEGACY raw header,0800,1A00,2800,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,217,04A1,BANK6_PPU_LEGACY literal decode,0800,0C00,0000,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,218,04A4,BANK6_PPU_LEGACY pointer advance,0300,1200,0300,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,219,04A0,BANK6_PPU_LEGACY raw header,3000,3B00,2200,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v328,ppu,220,220,04A1,BANK6_PPU_LEGACY literal decode,3000,0C00,0000,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,249,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,250,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,251,04A4,BANK6_PPU_LEGACY pointer advance,0300,3E00,0300,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,252,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,253,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,254,04A4,BANK6_PPU_LEGACY pointer advance,0300,4200,0300,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,255,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
55,genesis,zelda_v328,ppu,256,256,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,291,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,292,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,293,04A4,BANK6_PPU_LEGACY pointer advance,0300,7600,0300,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,294,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,295,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,296,04A4,BANK6_PPU_LEGACY pointer advance,0300,7A00,0300,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,297,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
56,genesis,zelda_v328,ppu,298,298,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
57,genesis,zelda_v328,ppu,340,333,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
57,genesis,zelda_v328,ppu,340,334,04A1,BANK6_PPU_LEGACY literal decode,0000,0C00,0000,,00000000,,,,0000,0302,00000000
57,genesis,zelda_v328,ppu,340,335,04A4,BANK6_PPU_LEGACY pointer advance,0300,AE00,0300,,00000000,,,,0000,0302,00000000
