frame,system,rom_label,kind,total_count,ordinal,event_id,event_name,arg0,arg1,arg2,seq_ptr_raw,ptr_res,seq_index,seq_byte,seq_source,ppu_index,ppu_ptr_raw,ppu_ptr_res
12,genesis,zelda_v348,ppu,2,1,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
12,genesis,zelda_v348,ppu,2,2,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
13,genesis,zelda_v348,ppu,4,3,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
13,genesis,zelda_v348,ppu,4,4,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
43,genesis,zelda_v348,ppu,6,5,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
43,genesis,zelda_v348,ppu,6,6,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
44,genesis,zelda_v348,ppu,8,7,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
44,genesis,zelda_v348,ppu,8,8,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v348,ppu,10,9,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
53,genesis,zelda_v348,ppu,10,10,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v348,ppu,13,11,04A9,BANK6_PPU request,0000,0302,003F,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v348,ppu,13,12,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
54,genesis,zelda_v348,ppu,13,13,04A0,BANK6_PPU_LEGACY raw header,3F00,0002,2000,,00000000,,,,0000,0302,00000000
58,genesis,zelda_v348,ppu,14,14,04A1,BANK6_PPU_LEGACY literal decode,3F00,1802,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,15,04A3,BANK6_PPU_LEGACY palette fixup,3F00,0000,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,16,04A4,BANK6_PPU_LEGACY pointer advance,F200,F500,0300,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,17,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,18,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,19,04A4,BANK6_PPU_LEGACY pointer advance,1A00,1000,0300,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,20,04A0,BANK6_PPU_LEGACY raw header,2800,3600,3000,,00000000,,,,0000,0302,00000000
60,genesis,zelda_v348,ppu,21,21,04A1,BANK6_PPU_LEGACY literal decode,2800,1800,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v348,ppu,45,38,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v348,ppu,45,39,04A1,BANK6_PPU_LEGACY literal decode,0000,1800,0000,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v348,ppu,45,40,04A4,BANK6_PPU_LEGACY pointer advance,1A00,CD00,0300,,00000000,,,,0000,0302,00000000
61,genesis,zelda_v348,ppu,45,41,04A0,BANK6_PPU_LEGACY raw header,0000,0000,0000,,00000000,,,,0000,0302,00000000
