frame,system,rom_label,kind,total_count,ordinal,event_id,event_name,arg0,arg1,arg2,seq_ptr_raw,ptr_res,seq_index,seq_byte,seq_source,ppu_index,ppu_ptr_raw,ppu_ptr_res
226,genesis,zelda_v588_autostart,ppu,64,63,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
226,genesis,zelda_v588_autostart,ppu,64,64,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
227,genesis,zelda_v588_autostart,ppu,66,65,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
227,genesis,zelda_v588_autostart,ppu,66,66,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
228,genesis,zelda_v588_autostart,ppu,68,67,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
228,genesis,zelda_v588_autostart,ppu,68,68,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
229,genesis,zelda_v588_autostart,ppu,70,69,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
229,genesis,zelda_v588_autostart,ppu,70,70,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
230,genesis,zelda_v588_autostart,ppu,72,71,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
230,genesis,zelda_v588_autostart,ppu,72,72,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
231,genesis,zelda_v588_autostart,ppu,74,73,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
231,genesis,zelda_v588_autostart,ppu,74,74,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
232,genesis,zelda_v588_autostart,ppu,76,75,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
232,genesis,zelda_v588_autostart,ppu,76,76,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
233,genesis,zelda_v588_autostart,ppu,78,77,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
233,genesis,zelda_v588_autostart,ppu,78,78,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
234,genesis,zelda_v588_autostart,ppu,80,79,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
234,genesis,zelda_v588_autostart,ppu,80,80,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
235,genesis,zelda_v588_autostart,ppu,82,81,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
235,genesis,zelda_v588_autostart,ppu,82,82,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
236,genesis,zelda_v588_autostart,ppu,84,83,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
236,genesis,zelda_v588_autostart,ppu,84,84,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
237,genesis,zelda_v588_autostart,ppu,86,85,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
237,genesis,zelda_v588_autostart,ppu,86,86,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
238,genesis,zelda_v588_autostart,ppu,88,87,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
238,genesis,zelda_v588_autostart,ppu,88,88,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
239,genesis,zelda_v588_autostart,ppu,90,89,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
239,genesis,zelda_v588_autostart,ppu,90,90,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
240,genesis,zelda_v588_autostart,ppu,92,91,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
240,genesis,zelda_v588_autostart,ppu,92,92,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
241,genesis,zelda_v588_autostart,ppu,94,93,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
241,genesis,zelda_v588_autostart,ppu,94,94,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
242,genesis,zelda_v588_autostart,ppu,96,95,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
242,genesis,zelda_v588_autostart,ppu,96,96,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
243,genesis,zelda_v588_autostart,ppu,98,97,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
243,genesis,zelda_v588_autostart,ppu,98,98,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
244,genesis,zelda_v588_autostart,ppu,100,99,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
244,genesis,zelda_v588_autostart,ppu,100,100,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
245,genesis,zelda_v588_autostart,ppu,102,101,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
245,genesis,zelda_v588_autostart,ppu,102,102,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
246,genesis,zelda_v588_autostart,ppu,104,103,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
246,genesis,zelda_v588_autostart,ppu,104,104,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
247,genesis,zelda_v588_autostart,ppu,106,105,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
247,genesis,zelda_v588_autostart,ppu,106,106,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
248,genesis,zelda_v588_autostart,ppu,108,107,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
248,genesis,zelda_v588_autostart,ppu,108,108,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
249,genesis,zelda_v588_autostart,ppu,110,109,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
249,genesis,zelda_v588_autostart,ppu,110,110,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
250,genesis,zelda_v588_autostart,ppu,112,111,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
250,genesis,zelda_v588_autostart,ppu,112,112,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
251,genesis,zelda_v588_autostart,ppu,114,113,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
251,genesis,zelda_v588_autostart,ppu,114,114,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
252,genesis,zelda_v588_autostart,ppu,116,115,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
252,genesis,zelda_v588_autostart,ppu,116,116,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
253,genesis,zelda_v588_autostart,ppu,118,117,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
253,genesis,zelda_v588_autostart,ppu,118,118,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
254,genesis,zelda_v588_autostart,ppu,120,119,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
254,genesis,zelda_v588_autostart,ppu,120,120,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
255,genesis,zelda_v588_autostart,ppu,122,121,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
255,genesis,zelda_v588_autostart,ppu,122,122,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
256,genesis,zelda_v588_autostart,ppu,124,123,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
256,genesis,zelda_v588_autostart,ppu,124,124,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
257,genesis,zelda_v588_autostart,ppu,126,125,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
257,genesis,zelda_v588_autostart,ppu,126,126,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
258,genesis,zelda_v588_autostart,ppu,128,127,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
258,genesis,zelda_v588_autostart,ppu,128,128,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
259,genesis,zelda_v588_autostart,ppu,130,129,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
259,genesis,zelda_v588_autostart,ppu,130,130,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
260,genesis,zelda_v588_autostart,ppu,132,131,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
260,genesis,zelda_v588_autostart,ppu,132,132,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
261,genesis,zelda_v588_autostart,ppu,134,133,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
261,genesis,zelda_v588_autostart,ppu,134,134,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
262,genesis,zelda_v588_autostart,ppu,136,135,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
262,genesis,zelda_v588_autostart,ppu,136,136,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
263,genesis,zelda_v588_autostart,ppu,138,137,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
263,genesis,zelda_v588_autostart,ppu,138,138,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
264,genesis,zelda_v588_autostart,ppu,140,139,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
264,genesis,zelda_v588_autostart,ppu,140,140,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
265,genesis,zelda_v588_autostart,ppu,142,141,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
265,genesis,zelda_v588_autostart,ppu,142,142,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
266,genesis,zelda_v588_autostart,ppu,144,143,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
266,genesis,zelda_v588_autostart,ppu,144,144,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
267,genesis,zelda_v588_autostart,ppu,146,145,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
267,genesis,zelda_v588_autostart,ppu,146,146,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
268,genesis,zelda_v588_autostart,ppu,148,147,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
268,genesis,zelda_v588_autostart,ppu,148,148,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
269,genesis,zelda_v588_autostart,ppu,150,149,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
269,genesis,zelda_v588_autostart,ppu,150,150,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
270,genesis,zelda_v588_autostart,ppu,152,151,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
270,genesis,zelda_v588_autostart,ppu,152,152,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
271,genesis,zelda_v588_autostart,ppu,154,153,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
271,genesis,zelda_v588_autostart,ppu,154,154,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
272,genesis,zelda_v588_autostart,ppu,156,155,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
272,genesis,zelda_v588_autostart,ppu,156,156,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
273,genesis,zelda_v588_autostart,ppu,158,157,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
273,genesis,zelda_v588_autostart,ppu,158,158,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
274,genesis,zelda_v588_autostart,ppu,160,159,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
274,genesis,zelda_v588_autostart,ppu,160,160,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
275,genesis,zelda_v588_autostart,ppu,162,161,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
275,genesis,zelda_v588_autostart,ppu,162,162,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
276,genesis,zelda_v588_autostart,ppu,164,163,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
276,genesis,zelda_v588_autostart,ppu,164,164,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
277,genesis,zelda_v588_autostart,ppu,166,165,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
277,genesis,zelda_v588_autostart,ppu,166,166,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
278,genesis,zelda_v588_autostart,ppu,168,167,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
278,genesis,zelda_v588_autostart,ppu,168,168,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
279,genesis,zelda_v588_autostart,ppu,170,169,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
279,genesis,zelda_v588_autostart,ppu,170,170,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
280,genesis,zelda_v588_autostart,ppu,172,171,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
280,genesis,zelda_v588_autostart,ppu,172,172,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
281,genesis,zelda_v588_autostart,ppu,174,173,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
281,genesis,zelda_v588_autostart,ppu,174,174,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
282,genesis,zelda_v588_autostart,ppu,176,175,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
282,genesis,zelda_v588_autostart,ppu,176,176,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
283,genesis,zelda_v588_autostart,ppu,178,177,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
283,genesis,zelda_v588_autostart,ppu,178,178,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
284,genesis,zelda_v588_autostart,ppu,180,179,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
284,genesis,zelda_v588_autostart,ppu,180,180,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
285,genesis,zelda_v588_autostart,ppu,182,181,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
285,genesis,zelda_v588_autostart,ppu,182,182,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
286,genesis,zelda_v588_autostart,ppu,184,183,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
286,genesis,zelda_v588_autostart,ppu,184,184,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
287,genesis,zelda_v588_autostart,ppu,186,185,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
287,genesis,zelda_v588_autostart,ppu,186,186,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
288,genesis,zelda_v588_autostart,ppu,188,187,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
288,genesis,zelda_v588_autostart,ppu,188,188,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
289,genesis,zelda_v588_autostart,ppu,190,189,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
289,genesis,zelda_v588_autostart,ppu,190,190,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
290,genesis,zelda_v588_autostart,ppu,192,191,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
290,genesis,zelda_v588_autostart,ppu,192,192,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
291,genesis,zelda_v588_autostart,ppu,194,193,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
291,genesis,zelda_v588_autostart,ppu,194,194,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
292,genesis,zelda_v588_autostart,ppu,196,195,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
292,genesis,zelda_v588_autostart,ppu,196,196,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
293,genesis,zelda_v588_autostart,ppu,198,197,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
293,genesis,zelda_v588_autostart,ppu,198,198,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
294,genesis,zelda_v588_autostart,ppu,200,199,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
294,genesis,zelda_v588_autostart,ppu,200,200,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
295,genesis,zelda_v588_autostart,ppu,202,201,04A9,BANK6_PPU request,0000,0302,00FF,,00000000,,,,0000,0302,00000000
295,genesis,zelda_v588_autostart,ppu,202,202,04A8,BANK6_PPU fallback request,0000,0302,8100,,00000000,,,,0000,0302,00000000
